goos: darwin
goarch: arm64
pkg: erl
cpu: Apple M4 Pro
BenchmarkDispatch/routes=5000/case=two_params/router=erl-14   	 1447790	       250.2 ns/op	     656 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=erl-14     	 1574392	       231.2 ns/op	     656 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=erl-14     	 1502520	       241.8 ns/op	     656 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=erl-14     	 1527932	       233.1 ns/op	     656 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=erl-14     	 1578428	       228.3 ns/op	     656 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=erl-14     	 1559053	       237.3 ns/op	     656 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=erl-14     	 1560817	       230.5 ns/op	     656 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=erl-14     	 1537351	       233.8 ns/op	     656 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=erl-14     	 1488316	       238.3 ns/op	     656 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=erl-14     	 1559240	       231.9 ns/op	     656 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=erl-14     	 1542856	       231.0 ns/op	     656 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=erl-14        	 1761740	       204.2 ns/op	     521 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=erl-14        	 1739086	       206.5 ns/op	     521 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=erl-14        	 1619756	       221.0 ns/op	     521 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=erl-14        	 1722675	       209.0 ns/op	     521 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=erl-14        	 1735202	       207.8 ns/op	     521 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=erl-14        	 1688574	       219.3 ns/op	     521 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=erl-14        	 1736701	       207.0 ns/op	     521 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=erl-14        	 1759214	       208.4 ns/op	     521 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=erl-14        	 1709187	       208.7 ns/op	     521 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=erl-14        	 1733378	       207.3 ns/op	     521 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=static/router=std-14       	 2022723	       178.2 ns/op	     320 B/op	       1 allocs/op
BenchmarkDispatch/routes=5000/case=static/router=std-14       	 1992746	       180.1 ns/op	     320 B/op	       1 allocs/op
BenchmarkDispatch/routes=5000/case=static/router=std-14       	 1997734	       179.8 ns/op	     320 B/op	       1 allocs/op
BenchmarkDispatch/routes=5000/case=static/router=std-14       	 1917134	       188.6 ns/op	     320 B/op	       1 allocs/op
BenchmarkDispatch/routes=5000/case=static/router=std-14       	 1729578	       202.2 ns/op	     320 B/op	       1 allocs/op
BenchmarkDispatch/routes=5000/case=static/router=std-14       	 1758992	       210.9 ns/op	     320 B/op	       1 allocs/op
BenchmarkDispatch/routes=5000/case=static/router=std-14       	 1951246	       182.2 ns/op	     320 B/op	       1 allocs/op
BenchmarkDispatch/routes=5000/case=static/router=std-14       	 1978228	       183.4 ns/op	     320 B/op	       1 allocs/op
BenchmarkDispatch/routes=5000/case=static/router=std-14       	 1873669	       190.9 ns/op	     320 B/op	       1 allocs/op
BenchmarkDispatch/routes=5000/case=static/router=std-14       	 1929696	       186.0 ns/op	     320 B/op	       1 allocs/op
BenchmarkDispatch/routes=5000/case=param/router=std-14        	 1509562	       234.3 ns/op	     336 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=param/router=std-14        	 1506906	       234.5 ns/op	     336 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=param/router=std-14        	 1580690	       229.5 ns/op	     336 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=param/router=std-14        	 1539998	       229.8 ns/op	     336 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=param/router=std-14        	 1543300	       232.6 ns/op	     336 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=param/router=std-14        	 1556842	       229.1 ns/op	     336 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=param/router=std-14        	 1581093	       225.0 ns/op	     336 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=param/router=std-14        	 1633105	       220.4 ns/op	     336 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=param/router=std-14        	 1638543	       220.6 ns/op	     336 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=param/router=std-14        	 1610426	       223.3 ns/op	     336 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=two_params/router=std-14   	 1262757	       285.5 ns/op	     368 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=two_params/router=std-14   	 1264112	       283.9 ns/op	     368 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=two_params/router=std-14   	 1283272	       278.6 ns/op	     368 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=two_params/router=std-14   	 1317483	       273.3 ns/op	     368 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=two_params/router=std-14   	 1316398	       280.2 ns/op	     368 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=two_params/router=std-14   	 1210796	       296.1 ns/op	     368 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=two_params/router=std-14   	 1258279	       285.7 ns/op	     368 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=two_params/router=std-14   	 1261699	       285.3 ns/op	     368 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=two_params/router=std-14   	 1235668	       292.6 ns/op	     368 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=two_params/router=std-14   	 1000000	       317.3 ns/op	     368 B/op	       3 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=std-14     	  914575	       393.2 ns/op	     416 B/op	       6 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=std-14     	  823402	       435.6 ns/op	     416 B/op	       6 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=std-14     	  924795	       433.6 ns/op	     416 B/op	       6 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=std-14     	  868926	       439.2 ns/op	     416 B/op	       6 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=std-14     	  782672	       412.3 ns/op	     416 B/op	       6 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=std-14     	  865774	       395.0 ns/op	     416 B/op	       6 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=std-14     	  878137	       402.9 ns/op	     416 B/op	       6 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=std-14     	  855436	       449.9 ns/op	     416 B/op	       6 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=std-14     	  930903	       420.1 ns/op	     416 B/op	       6 allocs/op
BenchmarkDispatch/routes=5000/case=catchall/router=std-14     	  914758	       455.8 ns/op	     416 B/op	       6 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=std-14        	 1000000	       304.5 ns/op	     344 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=std-14        	 1159509	       306.5 ns/op	     343 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=std-14        	 1299454	       277.8 ns/op	     343 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=std-14        	 1361184	       263.3 ns/op	     343 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=std-14        	 1388678	       258.0 ns/op	     343 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=std-14        	 1364240	       266.0 ns/op	     343 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=std-14        	 1351274	       266.4 ns/op	     343 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=std-14        	 1349833	       267.1 ns/op	     343 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=std-14        	 1322108	       270.7 ns/op	     343 B/op	       2 allocs/op
BenchmarkDispatch/routes=5000/case=mixed/router=std-14        	 1319361	       272.3 ns/op	     343 B/op	       2 allocs/op
PASS
ok  	erl	108.301s
